"nct_id","phase","overall_status","enrollment","start_date"
NCT02664181,PHASE2,COMPLETED,13,2017-06-06
NCT00088088,PHASE1/PHASE2,COMPLETED,86,2004-03-31
NCT02477826,PHASE3,COMPLETED,2747,2015-08-05
NCT00049543,PHASE3,COMPLETED,503,2002-09-30
NCT04640870,,COMPLETED,59,2015-03-15
NCT00191126,PHASE3,COMPLETED,263,2000-09-30
NCT00408226,PHASE1/PHASE2,COMPLETED,27,2006-10-31
NCT07679607,PHASE2,NOT_YET_RECRUITING,70,2026-08-31
NCT05054725,PHASE2,COMPLETED,47,2021-12-30
NCT03742687,NA,RECRUITING,151,2018-11-22
NCT02419170,EARLY_PHASE1,WITHDRAWN,0,2016-07-31
NCT02451852,,NO_LONGER_AVAILABLE,,
NCT07558200,PHASE1,NOT_YET_RECRUITING,138,2026-05-15
NCT00425191,PHASE2,COMPLETED,165,2002-07-31
NCT04042480,PHASE1,TERMINATED,88,2019-09-03
NCT07130032,PHASE2,RECRUITING,90,2025-08-14
NCT00094822,,COMPLETED,90,2003-07-31
NCT07318636,PHASE1,NOT_YET_RECRUITING,10,2026-01-20
NCT03778853,PHASE4,UNKNOWN,72,2019-01-31
NCT01343914,,COMPLETED,118,2011-06-30
NCT06248606,PHASE2,RECRUITING,30,2024-08-06
NCT00667082,PHASE1,COMPLETED,22,2008-03-31
NCT04448379,PHASE1,UNKNOWN,48,2020-06-29
NCT01210378,PHASE2,TERMINATED,47,2011-12-31
NCT01519804,PHASE2,COMPLETED,108,2012-04-30
NCT04741789,,NO_LONGER_AVAILABLE,,
NCT05887011,,ACTIVE_NOT_RECRUITING,2000,2023-03-31
NCT00087412,PHASE2,COMPLETED,65,2004-09-30
NCT06816108,PHASE1,RECRUITING,60,2025-04-21
NCT07223047,PHASE1/PHASE2,RECRUITING,252,2025-11-25
NCT04068896,PHASE1/PHASE2,COMPLETED,89,2019-10-16
NCT01287754,PHASE4,COMPLETED,24,2011-10-31
NCT05787613,PHASE2,ACTIVE_NOT_RECRUITING,132,2023-07-10
NCT03829332,PHASE3,COMPLETED,623,2019-03-13
NCT00966914,PHASE3,COMPLETED,540,2010-04-30
NCT00203931,PHASE2,TERMINATED,55,2005-03-31
NCT06706713,PHASE2,RECRUITING,200,2022-04-15
NCT02027090,PHASE2,UNKNOWN,64,2014-01-31
NCT04306926,PHASE2,UNKNOWN,59,2020-03-31
NCT07330596,PHASE2,RECRUITING,96,2025-10-30
NCT04166487,PHASE2,ACTIVE_NOT_RECRUITING,40,2020-01-13
NCT02157116,PHASE2,TERMINATED,13,2006-05-31
NCT04722406,,UNKNOWN,350,2019-08-15
NCT05369312,PHASE1,UNKNOWN,230,2022-06-30
NCT06522360,PHASE2,WITHDRAWN,0,2024-12-11
NCT02695550,PHASE1,UNKNOWN,40,2016-03-31
NCT03792074,PHASE3,UNKNOWN,560,2019-02-28
NCT02369484,PHASE2,COMPLETED,13,2015-09-16
NCT04049474,EARLY_PHASE1,COMPLETED,21,2020-02-15
NCT01222572,PHASE1/PHASE2,TERMINATED,1,2010-12-31
NCT04314089,PHASE1,COMPLETED,31,2020-06-09
NCT06186076,PHASE1/PHASE2,TERMINATED,19,2024-06-14
NCT01574300,,TERMINATED,136,2010-11-30
NCT03513666,PHASE2,COMPLETED,40,2018-04-09
NCT04032821,PHASE1,COMPLETED,16,2019-11-20
NCT07493980,PHASE2,NOT_YET_RECRUITING,54,2026-03-31
NCT00437749,PHASE3,TERMINATED,214,2001-08-31
NCT06114108,NA,RECRUITING,128,2023-12-21
NCT06043973,PHASE3,RECRUITING,98,2023-09-01
NCT00359450,PHASE2,TERMINATED,186,2006-07-31
NCT03713099,NA,WITHDRAWN,0,2020-07-31
NCT02777567,,COMPLETED,315,2016-09-29
NCT04351256,PHASE2,COMPLETED,51,2020-05-20
NCT07379398,PHASE2,NOT_YET_RECRUITING,28,2026-04-01
NCT07530744,NA,NOT_YET_RECRUITING,20,2026-05-31
NCT04383938,PHASE1/PHASE2,COMPLETED,40,2020-06-25
NCT06690216,PHASE1/PHASE2,ENROLLING_BY_INVITATION,100,2024-03-30
NCT06907160,,RECRUITING,100,2024-08-07
NCT04111913,PHASE2,UNKNOWN,100,2019-10-01
NCT07668037,,RECRUITING,600,2026-05-01
NCT04153097,,UNKNOWN,500,2020-07-30
NCT05334277,PHASE2,RECRUITING,280,2022-05-06
NCT06644313,PHASE2,NOT_YET_RECRUITING,31,2024-11-01
NCT05011487,PHASE2,RECRUITING,30,2021-08-13
NCT06766591,NA,NOT_YET_RECRUITING,36,2025-01-01
NCT03526835,PHASE1/PHASE2,RECRUITING,523,2018-05-02
NCT02648724,PHASE1/PHASE2,COMPLETED,57,2016-03-31
NCT05346952,PHASE3,UNKNOWN,390,2022-01-25
NCT01803542,PHASE2,RECRUITING,200,2006-03-31
NCT07035392,PHASE2,NOT_YET_RECRUITING,32,2025-06-20
NCT04677361,EARLY_PHASE1,WITHDRAWN,0,2021-10-31
NCT03119519,PHASE2,UNKNOWN,148,2017-12-11
NCT07662811,PHASE2/PHASE3,NOT_YET_RECRUITING,396,2026-06-01
NCT00655655,PHASE1,COMPLETED,96,2004-12-31
NCT01792479,PHASE2,COMPLETED,64,2013-04-30
NCT07339839,PHASE1/PHASE2,NOT_YET_RECRUITING,42,2026-03-01
NCT05215067,PHASE2,COMPLETED,44,2022-05-13
NCT01525199,,COMPLETED,450,2012-05-31
NCT03562871,PHASE1/PHASE2,COMPLETED,109,2018-08-22
NCT05965024,,RECRUITING,377,2023-10-25
NCT06616766,PHASE1/PHASE2,RECRUITING,161,2024-10-02
NCT04670445,NA,UNKNOWN,210,2021-01-23
NCT04121286,PHASE1,COMPLETED,17,2020-07-14
NCT00875901,NA,COMPLETED,23,2009-09-30
NCT01690390,PHASE2,UNKNOWN,180,2012-09-30
NCT06785584,PHASE4,NOT_YET_RECRUITING,30,2025-02-01
NCT03827850,PHASE2,TERMINATED,22,2019-03-25
NCT05352035,,RECRUITING,300,2022-04-20
NCT03282435,PHASE1,UNKNOWN,30,2018-01-31
NCT00410904,PHASE2,COMPLETED,60,2006-10-31
NCT02189967,NA,COMPLETED,38,2014-11-30
NCT00918203,PHASE2,COMPLETED,137,2010-01-31
NCT00815971,,UNKNOWN,300,2008-05-31
NCT05256381,PHASE2,TERMINATED,166,2022-06-21
NCT07361497,PHASE3,RECRUITING,850,2026-03-16
NCT06188650,NA,RECRUITING,30,2023-12-09
NCT07574684,PHASE2,NOT_YET_RECRUITING,60,2026-04-20
NCT04513925,PHASE3,COMPLETED,829,2020-08-24
NCT01799161,PHASE1,WITHDRAWN,0,2014-12-31
NCT07469709,,RECRUITING,850,2024-02-01
NCT01820091,PHASE1,WITHDRAWN,0,2013-04-30
NCT03613467,,COMPLETED,2145,2018-07-04
NCT01542437,PHASE2,COMPLETED,66,2012-01-31
NCT00828022,PHASE1/PHASE2,UNKNOWN,15,2009-03-31
NCT07274813,EARLY_PHASE1,RECRUITING,254,2025-12-29
NCT05701176,NA,RECRUITING,15,2022-11-03
NCT07511933,NA,RECRUITING,100,2019-12-24
NCT00480831,PHASE2,COMPLETED,128,2007-06-30
NCT06751849,PHASE2,RECRUITING,10,2024-03-11
NCT01631357,PHASE2/PHASE3,COMPLETED,96,2014-12-31
NCT03848611,PHASE2,UNKNOWN,20,2019-04-02
NCT06436885,EARLY_PHASE1,UNKNOWN,39,2024-02-28
NCT02275806,PHASE2,TERMINATED,4,2014-10-31
NCT03537833,,COMPLETED,172,2018-05-02
NCT01790217,,COMPLETED,52,2012-07-31
NCT00600015,PHASE2,COMPLETED,166,2008-02-29
NCT05534113,PHASE2,UNKNOWN,38,2022-12-01
NCT06939127,PHASE2,RECRUITING,38,2025-04-01
NCT06315686,PHASE2,UNKNOWN,20,2022-09-29
NCT06162221,PHASE1/PHASE2,RECRUITING,616,2024-01-18
NCT06756217,,RECRUITING,40,2024-12-30
NCT03624907,NA,TERMINATED,20,2018-10-19
NCT06528847,PHASE2,RECRUITING,62,2024-06-05
NCT00783471,PHASE2,TERMINATED,51,2008-11-30
NCT06596915,PHASE1,RECRUITING,167,2024-09-11
NCT05547737,,UNKNOWN,500,2022-09-21
NCT05398094,PHASE2,RECRUITING,19,2022-03-21
NCT06947694,PHASE2,RECRUITING,427,2025-07-02
NCT07686185,,NOT_YET_RECRUITING,500,2026-09-01
NCT02292550,PHASE1,COMPLETED,27,2015-05-14
NCT05141786,PHASE2,UNKNOWN,100,2021-12-31
NCT01407822,PHASE2/PHASE3,UNKNOWN,72,2011-12-05
NCT03732274,PHASE1/PHASE2,COMPLETED,60,2019-02-11
NCT02206763,PHASE1,TERMINATED,11,2014-10-16
NCT06840782,PHASE3,RECRUITING,124,2025-09-09
NCT05089734,PHASE3,ACTIVE_NOT_RECRUITING,603,2021-11-17
NCT00478049,PHASE3,COMPLETED,163,2005-09-30
NCT05086692,PHASE1/PHASE2,RECRUITING,115,2021-08-27
NCT01840150,NA,COMPLETED,41,2012-08-23
NCT01065441,PHASE1/PHASE2,COMPLETED,9,2010-12-31
NCT03606070,NA,TERMINATED,11,2017-11-25
NCT03762122,PHASE2,TERMINATED,15,2019-07-25
NCT00322452,PHASE3,COMPLETED,1329,2006-03-31
NCT05909137,,NOT_YET_RECRUITING,60,2026-02-28
NCT03810066,PHASE2,COMPLETED,16,2019-06-03
NCT06614231,PHASE2,NOT_YET_RECRUITING,48,2024-09-20
NCT01024829,NA,UNKNOWN,150,2010-05-31
NCT00683904,PHASE1,COMPLETED,12,2008-06-30
NCT04923906,PHASE3,ACTIVE_NOT_RECRUITING,624,2021-08-11
NCT04054531,PHASE2,UNKNOWN,50,2019-09-04
NCT02055170,PHASE2,TERMINATED,4,2014-06-30
NCT00652561,PHASE2,COMPLETED,57,2005-02-28
NCT03041181,PHASE2,TERMINATED,3,2017-01-27
NCT01392352,PHASE2,TERMINATED,31,2011-04-30
NCT06253520,PHASE1,ACTIVE_NOT_RECRUITING,210,2024-05-16
NCT07181499,PHASE2,RECRUITING,28,2025-09-30
NCT03003468,PHASE1/PHASE2,COMPLETED,35,2017-07-11
NCT07001995,PHASE2,NOT_YET_RECRUITING,30,2026-05-01
NCT00298415,PHASE3,COMPLETED,451,2006-03-31
NCT00738881,PHASE3,TERMINATED,23,2008-10-31
NCT00531960,PHASE2,COMPLETED,124,2008-01-31
NCT07674368,PHASE4,NOT_YET_RECRUITING,29,2026-07-10
NCT07374614,,RECRUITING,20,2026-01-31
NCT07256457,NA,NOT_YET_RECRUITING,192,2026-07-01
NCT07530276,,ACTIVE_NOT_RECRUITING,330,2024-08-30
NCT04152499,PHASE1/PHASE2,ACTIVE_NOT_RECRUITING,1410,2020-02-28
NCT04027946,PHASE2,TERMINATED,6,2019-09-11
NCT04123379,PHASE2,COMPLETED,48,2020-03-05
NCT02642939,PHASE2,TERMINATED,3,2015-12-31
NCT01864681,PHASE2,COMPLETED,224,2013-05-31
NCT04575025,,COMPLETED,109,2020-11-02
NCT04187872,PHASE1,TERMINATED,10,2020-01-10
NCT07463677,PHASE2,NOT_YET_RECRUITING,55,2026-03-15
NCT07361705,PHASE1,RECRUITING,42,2026-01-31
NCT05859217,PHASE2,NOT_YET_RECRUITING,40,2024-12-31
NCT04484142,PHASE2,COMPLETED,137,2021-03-30
NCT07234799,NA,RECRUITING,40,2025-09-18
NCT00826683,PHASE3,COMPLETED,140,2009-03-31
NCT00369551,PHASE1,TERMINATED,36,2006-06-30
NCT02941601,PHASE2,WITHDRAWN,0,2016-11-30
NCT00368927,PHASE2,COMPLETED,61,2006-08-31
NCT07675876,PHASE1,NOT_YET_RECRUITING,10,2026-08-31
NCT01190527,NA,COMPLETED,42,2008-08-31
NCT00499109,PHASE3,COMPLETED,275,2007-05-31
NCT02109016,PHASE2,TERMINATED,18,2014-04-30
NCT05088967,PHASE1,TERMINATED,6,2021-12-02
NCT01620853,,COMPLETED,1,2012-05-31
NCT06752044,NA,RECRUITING,10,2024-09-01
NCT00228358,PHASE1,COMPLETED,8,2003-06-30
NCT05911308,PHASE1,TERMINATED,1,2024-04-01
NCT07486648,PHASE1/PHASE2,NOT_YET_RECRUITING,53,2026-05-15
NCT04216121,,UNKNOWN,39,2021-05-10
NCT07652736,,RECRUITING,440,2026-06-05
NCT00094835,PHASE1/PHASE2,COMPLETED,51,2005-01-31
NCT00153803,PHASE3,COMPLETED,245,2005-05-31
NCT03066297,,ACTIVE_NOT_RECRUITING,1018,2017-02-15
NCT00854308,PHASE2,COMPLETED,137,2009-04-30
NCT03755869,PHASE4,UNKNOWN,103,2018-11-29
NCT02843815,PHASE1/PHASE2,COMPLETED,30,2016-07-01
NCT06352008,PHASE2,RECRUITING,64,2024-07-01
NCT00651508,PHASE2,COMPLETED,1,2008-04-30
NCT02045446,PHASE2,COMPLETED,29,2014-02-28
NCT05662670,PHASE1/PHASE2,TERMINATED,14,2022-10-11
NCT02927301,PHASE2,COMPLETED,181,2017-04-20
NCT00098540,PHASE2,COMPLETED,46,2004-12-31
NCT05117658,PHASE2,UNKNOWN,83,2022-02-18
NCT04767009,PHASE2,UNKNOWN,59,2021-01-01
NCT04384146,PHASE1,COMPLETED,41,2020-05-07
NCT06552234,PHASE2,RECRUITING,30,2024-10-01
NCT03798535,,COMPLETED,1156,2018-12-19
NCT06191250,PHASE2,TERMINATED,10,2024-09-28
NCT01194453,PHASE2,COMPLETED,288,2009-11-30
NCT01193959,,COMPLETED,33,2010-09-30
NCT04712877,,RECRUITING,1000,2022-06-15
NCT04858204,,COMPLETED,259,2017-04-14
NCT05737706,PHASE1,TERMINATED,63,2023-03-06
NCT04360915,PHASE1,COMPLETED,24,2019-12-09
NCT07485452,PHASE2,RECRUITING,7,2026-06-30
NCT05005468,PHASE2,UNKNOWN,61,2021-09-30
NCT05007769,PHASE2,WITHDRAWN,0,2021-10-31
NCT06246110,PHASE2,ACTIVE_NOT_RECRUITING,70,2024-02-06
NCT03856411,PHASE3,COMPLETED,465,2019-03-18
NCT00955305,PHASE2,TERMINATED,175,2010-03-31
NCT01749072,PHASE2,UNKNOWN,120,2012-12-31
NCT05236946,PHASE3,RECRUITING,190,2020-11-10
NCT01746810,PHASE1,TERMINATED,1,2012-07-31
NCT04880863,PHASE2,COMPLETED,38,2021-10-26
NCT05106335,PHASE3,TERMINATED,1,2022-01-06
NCT02893332,PHASE3,TERMINATED,200,2016-01-15
NCT06444815,PHASE1,RECRUITING,60,2024-09-16
NCT07464327,PHASE3,NOT_YET_RECRUITING,450,2026-03-31
NCT05055167,PHASE2,UNKNOWN,20,2021-08-30
NCT03549000,PHASE1,TERMINATED,127,2018-07-18
NCT02451930,PHASE1,COMPLETED,71,2015-09-04
NCT01797913,PHASE2,COMPLETED,70,2008-08-31
NCT05378334,NA,RECRUITING,82,2022-06-15
NCT04239833,PHASE3,UNKNOWN,240,2020-01-31
NCT01656551,PHASE3,UNKNOWN,232,2012-08-31
NCT04750083,PHASE2/PHASE3,UNKNOWN,700,2020-09-25
NCT05128630,PHASE2,UNKNOWN,45,2021-10-28
NCT06997458,,ENROLLING_BY_INVITATION,500,2024-08-01
NCT07053215,NA,COMPLETED,60,2020-12-01
NCT04223596,PHASE2,ACTIVE_NOT_RECRUITING,33,2020-05-04
NCT03117049,PHASE3,COMPLETED,550,2017-06-13
NCT06022757,PHASE1/PHASE2,RECRUITING,204,2023-09-20
NCT06282536,PHASE2,NOT_YET_RECRUITING,20,2024-03-31
NCT03219970,,COMPLETED,156,2017-09-05
NCT04078269,PHASE1,COMPLETED,6,2019-08-26
NCT07182708,PHASE2,NOT_YET_RECRUITING,62,2025-10-01
NCT07596433,,ACTIVE_NOT_RECRUITING,450,2022-02-18
NCT00499655,PHASE2,COMPLETED,107,2007-11-30
NCT00998166,PHASE2,TERMINATED,12,2009-06-30
NCT05703269,NA,ACTIVE_NOT_RECRUITING,58,2023-07-11
NCT02521051,PHASE1/PHASE2,TERMINATED,11,2015-09-28
NCT00050674,PHASE2,COMPLETED,40,2001-11-30
NCT02407366,PHASE2,UNKNOWN,80,2014-12-31
NCT03066271,NA,UNKNOWN,40,2017-04-03
NCT00907179,PHASE1,TERMINATED,12,2009-07-31
NCT03417037,PHASE3,WITHDRAWN,0,2018-05-24
NCT03893955,PHASE1,ACTIVE_NOT_RECRUITING,150,2019-05-21
NCT04765709,PHASE2,TERMINATED,10,2021-09-24
NCT06879717,PHASE1/PHASE2,ACTIVE_NOT_RECRUITING,45,2025-04-22
NCT02961270,PHASE2,UNKNOWN,30,2016-11-30
NCT01803282,PHASE1,COMPLETED,236,2013-03-29
NCT06328049,PHASE2,UNKNOWN,30,2023-08-10
NCT06883136,,ENROLLING_BY_INVITATION,43,2025-03-12
NCT07292168,PHASE1/PHASE2,RECRUITING,58,2025-12-02
NCT05620134,PHASE1/PHASE2,ACTIVE_NOT_RECRUITING,263,2022-10-17
NCT02774278,PHASE2,COMPLETED,264,2005-07-31
NCT05611450,NA,UNKNOWN,108,2022-11-22
NCT06672068,PHASE2,NOT_YET_RECRUITING,60,2025-02-20
NCT03953235,PHASE1/PHASE2,COMPLETED,39,2019-07-18
NCT06918782,PHASE2,NOT_YET_RECRUITING,47,2025-05-01
NCT04986293,NA,RECRUITING,31,2021-06-01
NCT01279798,,NO_LONGER_AVAILABLE,,
NCT05688046,,COMPLETED,79,2019-01-01
NCT03101839,PHASE1,COMPLETED,28,2017-05-15
NCT06930807,NA,RECRUITING,1000,2025-03-25
NCT01465802,PHASE2,COMPLETED,236,2011-12-26
NCT02983500,,COMPLETED,253,2016-08-28
NCT05435248,PHASE1/PHASE2,RECRUITING,354,2022-03-02
NCT05998993,NA,NOT_YET_RECRUITING,35,2023-11-30
NCT06452277,PHASE3,RECRUITING,444,2024-08-28
NCT06516796,,COMPLETED,2713,2023-01-01
NCT03453307,,UNKNOWN,100,2018-01-30
NCT06671379,PHASE3,ACTIVE_NOT_RECRUITING,498,2024-11-29
NCT03664843,,UNKNOWN,120,2018-11-09
NCT06147037,PHASE1,ACTIVE_NOT_RECRUITING,13,2024-07-31
NCT05283330,PHASE1,RECRUITING,48,2022-12-22
NCT06945484,NA,RECRUITING,20,2025-11-21
NCT01951586,PHASE2,COMPLETED,226,2013-12-31
NCT01970865,PHASE1/PHASE2,COMPLETED,364,2014-01-08
NCT05546476,PHASE2,COMPLETED,187,2022-11-21
NCT02001623,PHASE1/PHASE2,COMPLETED,195,2013-11-30
NCT04982926,PHASE1,TERMINATED,29,2021-09-16
NCT07371663,PHASE1/PHASE2,RECRUITING,266,2025-12-03
NCT02491775,,TERMINATED,6,2015-06-11
NCT07408635,PHASE2,RECRUITING,43,2026-01-07
NCT04981119,,RECRUITING,200,2021-10-29
NCT05800015,PHASE2/PHASE3,ACTIVE_NOT_RECRUITING,950,2023-08-08
NCT02019979,PHASE2,TERMINATED,14,2013-12-31
NCT01510990,PHASE2,UNKNOWN,60,2012-04-30
NCT03865511,PHASE2,UNKNOWN,150,2019-04-09
NCT04370587,PHASE1/PHASE2,RECRUITING,30,2020-09-17
NCT06455917,PHASE2,RECRUITING,30,2025-01-22
NCT01903993,PHASE2,COMPLETED,287,2013-08-06
NCT04721015,PHASE1,ACTIVE_NOT_RECRUITING,81,2021-02-23
NCT04909034,NA,COMPLETED,15,2021-08-20
NCT05378763,PHASE3,SUSPENDED,268,2022-05-12
NCT06634667,PHASE2,NOT_YET_RECRUITING,30,2024-11-30
NCT03048500,PHASE2,UNKNOWN,17,2017-07-12
NCT07005999,,ACTIVE_NOT_RECRUITING,656,2025-04-12
NCT00903292,NA,UNKNOWN,52,2009-03-31
NCT03341494,PHASE2,UNKNOWN,128,2017-04-01
NCT05919641,,UNKNOWN,130,2020-09-29
NCT05693090,PHASE1,WITHDRAWN,0,2023-02-01
NCT00031681,PHASE1,COMPLETED,41,2001-12-31
NCT06503042,,NOT_YET_RECRUITING,100,2024-08-01
NCT01066234,PHASE2,COMPLETED,17,2017-10-23
NCT05738317,PHASE2,UNKNOWN,45,2022-12-01
NCT04750824,,COMPLETED,110,2020-10-15
NCT01004731,PHASE1/PHASE2,COMPLETED,7,2001-06-30
NCT06094296,PHASE2,TERMINATED,1,2023-11-27
NCT02178163,NA,RECRUITING,1020,2014-08-01
NCT05985330,,RECRUITING,56,2023-09-26
NCT03758287,PHASE1/PHASE2,COMPLETED,108,2016-11-30
NCT03774758,,RECRUITING,590,2017-12-17
NCT03568656,PHASE1/PHASE2,COMPLETED,220,2018-07-23
NCT03244605,PHASE3,UNKNOWN,236,2016-10-01
NCT06051695,PHASE1/PHASE2,RECRUITING,474,2024-04-03
NCT04455594,PHASE2,UNKNOWN,168,2020-10-31
NCT02988635,PHASE3,COMPLETED,281,2014-11-30
NCT01219543,PHASE1,TERMINATED,47,2010-11-30
NCT00200395,PHASE2,COMPLETED,30,2003-07-02
NCT02618590,,UNKNOWN,800,2015-06-30
NCT03596866,PHASE3,COMPLETED,248,2019-04-19
NCT00216125,PHASE3,COMPLETED,243,2002-02-28
NCT05023746,,COMPLETED,1052,2018-08-30
NCT05339568,,RECRUITING,1268,2022-05-22
NCT06897046,PHASE2,RECRUITING,90,2025-07-30
NCT01950156,PHASE1/PHASE2,COMPLETED,6,2011-09-30
NCT01741155,PHASE2,TERMINATED,34,2013-05-31
NCT02788058,PHASE2,UNKNOWN,76,2016-05-31
NCT00813332,PHASE4,UNKNOWN,300,2008-10-31
NCT04816981,NA,COMPLETED,100,2021-09-01
NCT03838848,PHASE2,TERMINATED,120,2019-05-05
NCT06452433,PHASE2,NOT_YET_RECRUITING,91,2024-06-01
NCT01091376,PHASE2,UNKNOWN,75,2010-01-31
NCT01255059,,UNKNOWN,500,2010-06-30
NCT06050980,PHASE1,RECRUITING,220,2023-03-27
NCT05338619,PHASE2,UNKNOWN,77,2022-06-30
NCT07392658,PHASE2,RECRUITING,33,2025-12-02
NCT04105153,,COMPLETED,400,2019-04-15
NCT01639508,PHASE2,RECRUITING,86,2012-07-31
NCT01726309,,TERMINATED,161,2011-05-31
NCT03603652,NA,TERMINATED,10,2018-06-29
NCT05962021,PHASE2,UNKNOWN,126,2023-08-01
NCT00312819,PHASE2/PHASE3,COMPLETED,60,2006-03-31
NCT02409368,PHASE2,COMPLETED,812,2015-04-29
NCT07167459,PHASE2,ENROLLING_BY_INVITATION,251,2023-08-04
NCT05955391,PHASE2,ACTIVE_NOT_RECRUITING,164,2023-01-18
NCT05714891,PHASE2,ACTIVE_NOT_RECRUITING,4,2023-09-15
NCT05277701,PHASE2,UNKNOWN,36,2022-04-30
NCT03486730,PHASE1/PHASE2,COMPLETED,72,2018-01-24
NCT01459497,PHASE3,COMPLETED,103,2012-10-31
NCT07361510,PHASE3,RECRUITING,750,2026-03-12
NCT02076477,PHASE3,UNKNOWN,420,2014-01-31
NCT05057013,PHASE1/PHASE2,ACTIVE_NOT_RECRUITING,81,2021-11-10
NCT07217301,PHASE3,RECRUITING,600,2025-11-26
NCT00765687,PHASE4,COMPLETED,432,2008-08-31
NCT02364804,,COMPLETED,10,2012-04-30
NCT03960034,,COMPLETED,60,2017-04-10
NCT02747953,PHASE2,COMPLETED,50,2011-07-31
NCT05718297,PHASE2,WITHDRAWN,0,2024-06-07
NCT04275687,PHASE2,UNKNOWN,35,2020-03-01
NCT00161278,PHASE2,TERMINATED,1,2004-12-31
NCT04604470,,UNKNOWN,126,2020-10-20
NCT00686465,NA,COMPLETED,101,2009-03-31
NCT07259226,PHASE2,RECRUITING,400,2025-11-14
NCT01535729,,COMPLETED,465,2011-05-31
NCT06977828,PHASE2,NOT_YET_RECRUITING,40,2025-07-20
NCT06326411,PHASE1,RECRUITING,230,2024-04-09
NCT03992885,PHASE3,UNKNOWN,70,2019-07-01
NCT01990261,,TERMINATED,33,2013-05-31
NCT06329648,,NOT_YET_RECRUITING,20000,2024-06-01
NCT02002117,,UNKNOWN,100,2012-01-31
NCT06779539,PHASE2,NOT_YET_RECRUITING,33,2025-01-15
NCT00663689,PHASE2,UNKNOWN,45,2008-03-31
NCT00678964,PHASE2,UNKNOWN,260,2006-06-30
NCT01666353,EARLY_PHASE1,COMPLETED,20,2012-04-16
NCT07070518,PHASE1/PHASE2,RECRUITING,350,2025-07-11
NCT04170634,,RECRUITING,220,2019-11-28
NCT00938418,PHASE2,UNKNOWN,43,2009-07-31
NCT01755624,PHASE2,UNKNOWN,18,2013-01-31
NCT07638891,PHASE1,RECRUITING,150,2026-04-01
NCT00369070,PHASE2,TERMINATED,186,2007-01-31
NCT04430712,,COMPLETED,60,2020-08-01
NCT01424709,PHASE2,UNKNOWN,120,2010-12-31
NCT05468242,PHASE2,RECRUITING,116,2022-01-01
NCT00199615,NA,COMPLETED,73,2001-04-30
NCT02607813,PHASE1,TERMINATED,142,2016-01-18
NCT06448754,PHASE2,RECRUITING,180,2024-08-27
NCT02382406,PHASE1/PHASE2,TERMINATED,46,2015-06-04
NCT00614484,PHASE1/PHASE2,TERMINATED,28,1999-08-31
NCT00277329,PHASE2,TERMINATED,9,2005-12-31
NCT00077350,PHASE2,COMPLETED,48,2004-07-31
NCT03126799,PHASE2,UNKNOWN,128,2016-11-01
NCT05941897,PHASE2,ACTIVE_NOT_RECRUITING,39,2023-06-21
NCT06032936,PHASE1,TERMINATED,4,2023-07-27
NCT06693336,PHASE2,RECRUITING,42,2024-11-18
NCT05337163,,COMPLETED,1564,2022-02-25
NCT03926260,NA,COMPLETED,100,2019-06-27
NCT02408016,PHASE1/PHASE2,TERMINATED,11,2015-05-22
NCT07489716,PHASE2,RECRUITING,90,2026-04-29
NCT06682793,PHASE1/PHASE2,RECRUITING,240,2025-05-22
NCT01240447,PHASE2,COMPLETED,7,2009-09-30
NCT01640730,PHASE2,TERMINATED,1,2012-05-31
NCT01985113,,COMPLETED,165,2013-05-31
NCT01528488,PHASE2/PHASE3,COMPLETED,118,2011-12-31
NCT06331455,PHASE2,RECRUITING,12,2024-05-22
NCT06670196,PHASE3,RECRUITING,420,2024-11-27
NCT06082492,NA,RECRUITING,690,2024-03-19
NCT04460729,PHASE2,WITHDRAWN,0,2020-11-11
NCT04992858,PHASE2,WITHDRAWN,0,2022-11-27
NCT05252065,,UNKNOWN,40,2022-02-28
NCT06462963,NA,RECRUITING,302,2025-04-15
NCT04419935,,UNKNOWN,250,2020-05-13
NCT00820417,PHASE1,COMPLETED,63,2004-06-30
NCT06236438,PHASE2/PHASE3,RECRUITING,840,2024-04-10
NCT04256707,PHASE1/PHASE2,COMPLETED,126,2020-01-14
NCT04836728,PHASE2,ACTIVE_NOT_RECRUITING,156,2021-03-31
NCT03609918,,COMPLETED,513,2016-09-27
NCT03744715,PHASE2,TERMINATED,7,2018-10-05
NCT07415005,PHASE2,RECRUITING,30,2026-04-24
NCT01423760,NA,TERMINATED,27,2012-01-31
NCT01038271,NA,COMPLETED,151,2006-05-31
NCT01887886,PHASE3,COMPLETED,10,2013-12-31
NCT02418234,,COMPLETED,314,2015-03-31
NCT02113813,PHASE1,COMPLETED,133,2014-04-09
NCT04402008,PHASE1/PHASE2,TERMINATED,42,2020-06-23
NCT04271384,PHASE2,COMPLETED,25,2020-02-12
NCT02643407,PHASE3,UNKNOWN,488,2015-10-31
NCT04160559,NA,WITHDRAWN,0,2020-01-11
NCT07008287,,RECRUITING,100,2025-06-04
NCT03583723,NA,UNKNOWN,50,2012-11-02
NCT05016544,PHASE1/PHASE2,UNKNOWN,48,2021-07-28
NCT02543645,PHASE1,TERMINATED,18,2015-10-31
NCT04687241,PHASE3,ACTIVE_NOT_RECRUITING,192,2021-04-30
NCT02183883,PHASE2,COMPLETED,12,2016-12-16
NCT05055583,PHASE2,UNKNOWN,30,2021-08-31
NCT03202940,PHASE1/PHASE2,ACTIVE_NOT_RECRUITING,16,2017-09-14
